X,Y,id,
22.9019202,40.6573291,15688041
22.9001865,40.6552316,15688054
22.9003298,40.6555289,15688054
22.9004499,40.6556851,15688054
22.9006645,40.6558704,15688054
22.9006988,40.6559,15688054
22.9010507,40.6562126,15688054
22.9015924,40.6566335,15688054
22.9021829,40.6570818,15688054
22.9004242,40.6549428,15688068
22.9006152,40.6551409,15688068
22.9006817,40.6552098,15688068
22.9009649,40.6554638,15688068
22.9011623,40.6556526,15688068
22.9015829,40.6559326,15688068
22.9025897,40.656646,15688068
22.8998666,40.6584471,15688135
22.8999444,40.6585335,15688135
22.9001249,40.6587244,15688135
22.9001506,40.6587516,15688135
22.9002733,40.6588748,15688135
22.9002994,40.6588994,15688135
22.8995419,40.6568975,15688159
22.8998623,40.6567945,15688159
22.9004593,40.6573565,15688159
22.9006045,40.6575062,15688159
22.9007761,40.6576841,15688159
22.9011709,40.6580748,15688159
22.8997118,40.655047,15688195
22.8998749,40.6555875,15688195
22.8999349,40.6562191,15688195
22.9003727,40.6566944,15688195
22.9006645,40.6569744,15688195
22.9010383,40.657314,15688195
22.9013855,40.6576255,15688195
22.9015056,40.6577362,15688195
22.8993677,40.6551101,15688254
22.8997118,40.655047,15688254
22.9004242,40.6549428,15688254
22.898479,40.6559794,15688294
22.8985676,40.6562401,15688294
22.8985702,40.6563623,15688294
22.898555,40.656458,15688294
22.8985344,40.6565685,15688294
22.8986138,40.6567755,15688294
22.8986836,40.6569572,15688294
22.8988956,40.6576068,15688294
22.8995419,40.6568975,15688365
22.8993341,40.6569353,15688365
22.8989755,40.6569935,15688365
22.8988008,40.657001,15688365
22.8986836,40.6569572,15688365
22.8971388,40.6580132,15688384
22.8984416,40.6577118,15688384
22.8988956,40.6576068,15688384
22.8995744,40.6574497,15688384
22.8966946,40.656964,15688403
22.897527,40.6567531,15688403
22.8983549,40.6566014,15688403
22.8985344,40.6565685,15688403
22.8969255,40.6575094,15688431
22.8965618,40.6576386,15688431
22.8961326,40.6577883,15688431
22.8957292,40.6579381,15688431
22.8954987,40.6580224,15688431
22.8951946,40.6575679,15688481
22.8953312,40.6577722,15688481
22.8954987,40.6580224,15688481
22.8957552,40.6584057,15688481
22.897274,40.6583327,15688529
22.8995916,40.6577232,15688529
22.8996125,40.6585848,15688578
22.8976263,40.6591655,15688578
22.8971626,40.6593119,15688578
22.8960296,40.6597742,15688578
22.8957652,40.6598889,15688578
22.8979183,40.6598543,15688611
22.8971586,40.6601411,15688611
22.8967335,40.6603016,15688611
22.896681,40.6603221,15688611
22.8959878,40.6605933,15688611
22.9112703,40.652758,15688977
22.9115786,40.6531338,15688977
22.9119856,40.6536861,15688977
22.9118062,40.652527,15689004
22.9124195,40.6533061,15689004
22.9126202,40.6535668,15689004
22.9149023,40.6565632,15689134
22.9147043,40.6568548,15689134
22.9143731,40.6573571,15689134
22.9180322,40.6521107,15691195
22.9177877,40.6526442,15691195
22.9174062,40.6532162,15691195
22.916763,40.6542161,15691195
22.9166074,40.6544717,15691195
22.9099182,40.6588296,15691203
22.91028,40.659171,15691203
22.9105987,40.6595046,15691203
22.9108941,40.6598304,15691203
22.9174062,40.6532162,15691227
22.9179452,40.6537154,15691227
22.9184897,40.6542197,15691227
22.918996,40.6546886,15691227
22.9172642,40.6550275,15691251
22.9184897,40.6542197,15691251
22.9194893,40.6531278,15691346
22.9199279,40.652889,15691346
22.9202223,40.652744,15691346
22.9207366,40.6525079,15691346
22.9293197,40.6533516,15691794
22.9285337,40.6538489,15691794
22.9283621,40.6539661,15691794
22.9276012,40.6544452,15691794
22.927102,40.6547113,15691794
22.9267993,40.6548794,15691794
22.9259435,40.6548077,15691863
22.9267703,40.6556204,15691863
22.9273502,40.6561904,15691863
22.9236437,40.6549795,15691938
22.925049,40.6546759,15691938
22.9251515,40.6546513,15691938
22.9254009,40.6545261,15691938
22.9260868,40.6540754,15691938
22.9268171,40.6536039,15691938
22.9276582,40.653061,15691938
22.9283449,40.6526312,15691938
22.928436,40.6525653,15691938
22.9289373,40.652262,15691938
22.9291285,40.6521463,15691938
22.9297593,40.6517536,15691938
22.9304674,40.6513307,15691938
22.9315677,40.6506819,15691938
22.9276582,40.653061,15691963
22.9281046,40.6534647,15691963
22.9285337,40.6538489,15691963
22.9288974,40.6529759,15691997
22.9281046,40.6534647,15691997
22.9271983,40.6540072,15691997
22.9254117,40.6550701,15692047
22.9259435,40.6548077,15692047
22.9264743,40.6545063,15692047
22.9272738,40.654083,15692047
22.9286903,40.6612628,15692364
22.9291957,40.6621236,15692364
22.9305436,40.6597399,15692406
22.9306802,40.6599816,15692406
22.9307865,40.6601699,15692406
22.9309723,40.6604987,15692406
22.9314147,40.6612818,15692406
22.9303619,40.6597135,15692438
22.9305138,40.659662,15692438
22.9309006,40.6595305,15692438
22.9317695,40.6592353,15692438
22.9328587,40.6588653,15692438
22.9303619,40.6597135,15692453
22.9299479,40.6589337,15692453
22.9295292,40.6581816,15692453
22.9293617,40.6578809,15692453
22.929079,40.6573731,15692453
22.9309006,40.6595305,15692512
22.9304673,40.6587661,15692512
22.9300401,40.6580123,15692512
22.9290297,40.6607254,15692677
22.9296397,40.6605388,15692677
22.9301826,40.6603636,15692677
22.9274062,40.6579426,15692728
22.9278723,40.6587416,15692728
22.9282432,40.6593773,15692728
22.9286045,40.6599966,15692728
22.9287141,40.6601844,15692728
22.9290297,40.6607254,15692728
22.9292304,40.6610694,15692728
22.9294441,40.6614357,15692728
22.9295843,40.6616761,15692728
22.9297388,40.6619408,15692728
22.9325621,40.6625175,15692737
22.9319884,40.6627258,15692737
22.9317082,40.6631556,15692737
22.9307267,40.662609,15692786
22.9312609,40.6624596,15692786
22.9324477,40.6596766,15692837
22.9324785,40.6597094,15692837
22.932618,40.6599446,15692837
22.932775,40.6602092,15692837
22.9327306,40.6602558,15692837
22.9324338,40.6603627,15692837
22.9320968,40.6604642,15692837
22.9320416,40.660465,15692837
22.9336548,40.6605422,15692864
22.9336796,40.6604994,15692864
22.9335193,40.6602206,15692864
22.9332331,40.6597255,15692864
22.9330091,40.6593381,15692864
22.9328031,40.6589817,15692864
22.9318958,40.6564778,15692887
22.9318729,40.6565349,15692887
22.9319613,40.6567243,15692887
22.9324833,40.6576468,15692887
22.9325334,40.6577354,15692887
22.9326204,40.6578815,15692887
22.9338839,40.6575653,15692902
22.9342664,40.6589146,15692902
22.9344791,40.6598785,15692902
22.9347009,40.6609161,15692902
22.9330091,40.6593381,15692948
22.9337502,40.6590885,15692948
22.9342664,40.6589146,15692948
22.9335193,40.6602206,15692972
22.9341809,40.6599848,15692972
22.9344791,40.6598785,15692972
22.9349369,40.6597153,15692972
22.9350046,40.6596912,15692972
22.9351076,40.6596541,15692972
22.92815,40.6603758,15693103
22.9287141,40.6601844,15693103
22.9286903,40.6612628,15693119
22.9292304,40.6610694,15693119
22.9305774,40.6610566,15693130
22.9303718,40.6606956,15693130
22.9301826,40.6603636,15693130
22.9297593,40.6596206,15693130
22.9285068,40.6594152,15693185
22.9288996,40.6592839,15693185
22.9294522,40.6590993,15693185
22.9299479,40.6589337,15693185
22.9304673,40.6587661,15693185
22.9231306,40.6596346,15694732
22.9231213,40.6596266,15694732
22.9227811,40.659333,15694732
22.9223411,40.6589639,15694732
22.9219419,40.6586087,15694732
22.9219419,40.6586087,15694750
22.9226641,40.6581802,15694750
22.9231178,40.6580162,15694750
22.9234841,40.6578862,15694750
22.9238174,40.6577679,15694750
22.9240525,40.6576744,15694750
22.9247687,40.6573962,15694750
22.9248358,40.6574177,15694750
22.9256731,40.6571467,15694750
22.9242823,40.6566007,15694805
22.9249935,40.6564028,15694805
22.9251085,40.6563719,15694805
22.9254781,40.656167,15694805
22.9259325,40.6558514,15694805
22.9206802,40.6536731,15694834
22.9216158,40.6545066,15694834
22.9223477,40.6552145,15694834
22.9234532,40.6562576,15694834
22.9239992,40.6572072,15694834
22.9234788,40.657408,15694866
22.9226398,40.656697,15694866
22.921608,40.6557108,15694866
22.9208444,40.6549923,15694866
22.9199719,40.6541025,15694866
22.918337,40.6551056,15694890
22.9186132,40.655349,15694890
22.9186311,40.6553648,15694890
22.918888,40.6556007,15694890
22.9190421,40.6557459,15694890
22.9192697,40.6559604,15694890
22.9192804,40.6559701,15694890
22.9196461,40.6563018,15694890
22.9198058,40.6564468,15694890
22.9198915,40.6565245,15694890
22.9200867,40.6567016,15694890
22.9209934,40.6575673,15694890
22.9192063,40.654561,15694907
22.9194982,40.6548335,15694907
22.919738,40.655063,15694907
22.9201202,40.6554287,15694907
22.9208592,40.6562089,15694907
22.9218303,40.6571142,15694907
22.9184858,40.6530304,15694957
22.9189958,40.6532532,15694957
22.9198202,40.6541758,15694957
22.9244975,40.6519866,15695565
22.9249981,40.6526136,15695565
22.9254876,40.6532831,15695565
22.9241649,40.6540703,15696284
22.9236328,40.6533345,15696284
22.923015,40.6524357,15696284
22.9317082,40.6631556,15696316
22.9318661,40.6631935,15696316
22.9327441,40.6634884,15696316
22.9219383,40.6592261,15696364
22.9223411,40.6589639,15696364
22.9238474,40.6582376,15696370
22.9240877,40.658498,15696370
22.9244138,40.6588496,15696370
22.9244224,40.6579576,15696383
22.9246509,40.6582546,15696383
22.9248955,40.6585532,15696383
22.9240877,40.658498,15696398
22.9233962,40.658885,15696398
22.9246509,40.6582546,15696412
22.9252457,40.6579801,15696412
22.9237787,40.6592533,15696433
22.9234271,40.6589147,15696433
22.9233962,40.658885,15696433
22.9230892,40.6585894,15696433
22.9226641,40.6581802,15696433
22.922351,40.6578786,15696433
22.9216608,40.6572141,15696433
22.9221758,40.6569341,15696461
22.9229346,40.6576211,15696461
22.9241331,40.6580964,15696542
22.9238174,40.6577679,15696542
22.923444,40.6584199,15696555
22.9231178,40.6580162,15696555
22.9249355,40.6542897,15696585
22.9259004,40.6538367,15696585
22.9225601,40.6525923,15696619
22.9225586,40.6528469,15696619
22.9227467,40.6531726,15696619
22.9229781,40.6535723,15696619
22.9234621,40.654512,15696619
22.9236437,40.6549795,15696619
22.9238862,40.6556584,15696619
22.9239959,40.6559735,15696619
22.9242823,40.6566007,15696619
22.9245471,40.6570284,15696619
22.9248358,40.6574177,15696619
22.925025,40.6576809,15696619
22.9252457,40.6579801,15696619
22.925372,40.6581548,15696619
22.925408,40.6582043,15696619
22.9216603,40.6601092,15697704
22.9217617,40.6601649,15697704
22.9218475,40.6601974,15697704
22.9219248,40.6602039,15697704
22.9220621,40.6601844,15697704
22.9222337,40.6601193,15697704
22.9262412,40.6597107,15697788
22.9254173,40.6601048,15697788
22.9249863,40.6603553,15697788
22.9267015,40.6591321,15697863
22.9268551,40.6591539,15697863
22.9327441,40.6634884,15698000
22.9327584,40.6634407,15698000
22.932778,40.663359,15698000
22.9326957,40.6630049,15698000
22.9325621,40.6625175,15698000
22.9324201,40.66206,15698000
22.9326042,40.6619965,15698045
22.9320914,40.6611174,15698045
22.9332486,40.6617743,15698057
22.9327383,40.6608959,15698057
22.9324338,40.6603627,15698057
22.9338645,40.661562,15698076
22.9333476,40.6606873,15698076
22.9340753,40.6606923,15698109
22.9341781,40.6608891,15698109
22.9344486,40.6613606,15698109
22.9313298,40.6584719,15698243
22.9317695,40.6592353,15698243
22.9320578,40.6597636,15698243
22.9325655,40.6649961,15698279
22.9328395,40.6649997,15698279
22.9337162,40.6650114,15698279
22.9339537,40.6650245,15698279
22.9340386,40.6650291,15698279
22.9342686,40.6650388,15698279
22.9343801,40.6650444,15698279
22.9353349,40.665046,15698279
22.9356797,40.6650383,15698279
22.9361338,40.6650432,15698279
22.9362043,40.6650395,15698279
22.9362724,40.6650353,15698279
22.9370391,40.6642891,15698308
22.9372699,40.6648427,15698308
22.937503,40.6653995,15698308
22.9375788,40.6655939,15698308
22.9375917,40.6656264,15698308
22.9377415,40.6660286,15698308
22.9377694,40.6660675,15698308
22.9381862,40.668014,15698319
22.9379514,40.667344,15698319
22.9368621,40.6655406,15698365
22.937503,40.6653995,15698365
22.9421944,40.664159,15698393
22.9420006,40.6642472,15698393
22.941786,40.6642862,15698393
22.9413144,40.6643525,15698393
22.9404142,40.664446,15698393
22.9423264,40.6643464,15698398
22.9421944,40.664159,15698398
22.9421313,40.6640568,15698398
22.9421035,40.6638492,15698398
22.9421193,40.6636706,15698398
22.9376558,40.6641576,15698432
22.9378877,40.6646945,15698432
22.9381311,40.6652559,15698432
22.9384206,40.6659204,15698432
22.9382454,40.6646087,15698444
22.9384704,40.6651784,15698444
22.9387547,40.6658536,15698444
22.9382161,40.664021,15698470
22.938447,40.6645603,15698470
22.9387673,40.6644796,15698502
22.9390052,40.6650486,15698502
22.9392959,40.6657454,15698502
22.9398351,40.6656376,15698513
22.9395427,40.6649282,15698513
22.9393057,40.6643535,15698513
22.9398422,40.6642237,15698531
22.9400774,40.6647972,15698531
22.9401876,40.665066,15698531
22.9403772,40.6655292,15698531
22.9365325,40.6643943,15698569
22.9370391,40.6642891,15698569
22.9373815,40.6642244,15698569
22.9376558,40.6641576,15698569
22.9382161,40.664021,15698569
22.9386567,40.6639136,15698569
22.9387556,40.6638895,15698569
22.9460919,40.667228,15698599
22.9459879,40.6672577,15698599
22.9457174,40.667363,15698599
22.9456365,40.6673923,15698599
22.945361,40.667517,15698599
22.9451667,40.6676025,15698599
22.939383,40.6700738,15698710
22.9394673,40.670275,15698710
22.9394317,40.670341,15698710
22.9393736,40.6704599,15698710
22.9451514,40.6666559,15698756
22.9451459,40.6666211,15698756
22.9451082,40.666384,15698756
22.9450813,40.6662148,15698756
22.9470256,40.6645563,15699042
22.9468507,40.6645431,15699042
22.9465149,40.6645112,15699042
22.9458736,40.6644378,15699042
22.9456815,40.6643279,15699042
22.9455368,40.6642472,15699042
22.9453209,40.6641786,15699042
22.9451868,40.6641359,15699042
22.9449259,40.6640732,15699042
22.9448759,40.6640649,15699042
22.9446412,40.664032,15699042
22.944479,40.6638082,15699042
22.9442199,40.6634445,15699042
22.9442059,40.6634281,15699042
22.9440793,40.6632434,15699042
22.9433996,40.6622809,15699042
22.943387,40.662263,15699042
22.9431803,40.6619686,15699042
22.9431572,40.6611151,15699042
22.9431521,40.6603722,15699042
22.9431569,40.6596794,15699042
22.9445129,40.6596103,15699159
22.9447855,40.6596509,15699159
22.9449276,40.6597424,15699159
22.9453525,40.6600411,15699159
22.9454287,40.6600385,15699159
22.9454929,40.6599591,15699159
22.9457083,40.659836,15699159
22.9459326,40.659722,15699159
22.9461748,40.6596493,15699159
22.9463894,40.6596233,15699159
22.9466103,40.6596007,15699159
22.9444467,40.6603472,15699262
22.9438288,40.6603797,15699262
22.9431521,40.6603722,15699262
22.9420655,40.6603777,15699262
22.9447167,40.6630576,15699307
22.9440243,40.661816,15699307
22.9438667,40.6609527,15699307
22.9438288,40.6603797,15699307
22.9436964,40.6596807,15699307
22.9475976,40.6633656,15699332
22.9472017,40.6632839,15699332
22.9466245,40.6631393,15699332
22.9457788,40.6630222,15699332
22.9454421,40.6629884,15699332
22.9453087,40.6629865,15699332
22.9450667,40.6629931,15699332
22.9449031,40.6630118,15699332
22.9447167,40.6630576,15699332
22.9456919,40.6626526,15699344
22.9452845,40.6615536,15699344
22.9458432,40.6614474,15699364
22.946213,40.6624955,15699364
22.945614,40.6658871,15699487
22.9455413,40.6658959,15699487
22.9450459,40.6659555,15699487
22.9446162,40.6660054,15699487
22.9444331,40.666027,15699487
22.9453209,40.6641786,15699607
22.9440347,40.6650024,15699607
22.9432183,40.6653246,15699607
22.9456815,40.6643279,15699634
22.9452709,40.6645885,15699634
22.9448989,40.6648275,15699634
22.9447221,40.6649416,15699634
22.9443968,40.6651436,15699634
22.9441978,40.6652628,15699634
22.9447221,40.6649416,15699642
22.9454451,40.6656059,15699642
22.945511,40.6656664,15699642
22.9456945,40.6656567,15699642
22.9458603,40.6656467,15699642
22.9452709,40.6645885,15699654
22.9461701,40.6653664,15699654
22.9469637,40.6656999,15699654
22.9472571,40.6627099,15699683
22.9466245,40.6631393,15699683
22.9463359,40.6634265,15699683
22.9461536,40.663713,15699683
22.9458736,40.6644378,15699683
22.9458165,40.6645683,15699683
22.9460414,40.6648079,15699683
22.9462715,40.6650065,15699683
22.9464399,40.6651243,15699683
22.9448759,40.6640649,15699716
22.9444725,40.6642992,15699716
22.9438631,40.6647029,15699716
22.9457788,40.6630222,15700100
22.9456226,40.6636286,15700100
22.943003,40.6518168,15700604
22.9427687,40.6520671,15700604
22.9427436,40.6520934,15700604
22.942454,40.6523844,15700604
22.9421418,40.6527185,15700604
22.9417492,40.6531285,15700604
22.9414749,40.6534142,15700604
22.9412655,40.6536322,15700604
22.9409977,40.6538963,15700604
22.9407711,40.654147,15700604
22.9405086,40.6544202,15700604
22.9402392,40.6547008,15700604
22.9400015,40.6549482,15700604
22.9397463,40.6552186,15700604
22.9394389,40.655534,15700604
22.9395857,40.6543634,15700688
22.9402392,40.6547008,15700688
22.9406933,40.6549464,15700688
22.9411439,40.6551896,15700688
22.9417215,40.6554991,15700688
22.9418715,40.6555407,15700688
22.9420287,40.6555248,15700688
22.9397463,40.6552186,15700708
22.9401936,40.6554653,15700708
22.9406308,40.6557063,15700708
22.9412184,40.6560303,15700708
22.9435769,40.6552445,15700756
22.9434698,40.6552427,15700756
22.9423489,40.6553725,15700756
22.9422447,40.6553664,15700756
22.9421017,40.6553212,15700756
22.9401572,40.6537946,15700774
22.9407711,40.654147,15700774
22.9412195,40.6544054,15700774
22.9416772,40.6546686,15700774
22.9421917,40.6549645,15700774
22.9431936,40.6545912,15700876
22.9436142,40.6542005,15700876
22.9440152,40.6538006,15700876
22.934675,40.6543785,15702080
22.9347661,40.6543836,15702080
22.9348936,40.653828,15702153
22.9357391,40.653902,15702153
22.9364935,40.6539642,15702153
22.9372432,40.6540199,15702153
22.9379725,40.6540808,15702153
22.9390673,40.6536035,15702504
22.938454,40.6535538,15702504
22.9380459,40.6535207,15702504
22.9373109,40.6534611,15702504
22.9365629,40.6534004,15702504
22.93582,40.6533402,15702504
22.9351813,40.653291,15702504
22.935061,40.6532799,15702504
22.9370975,40.6507954,15702832
22.9370534,40.6509357,15702832
22.9369762,40.6510139,15702832
22.9368904,40.6510334,15702832
22.9368646,40.6512678,15702832
22.936781,40.6517921,15702832
22.9366988,40.6523336,15702832
22.936693,40.6523423,15702832
22.9366577,40.6525946,15702832
22.9366314,40.652828,15702832
22.9365629,40.6534004,15702832
22.9364935,40.6539642,15702832
22.9364273,40.6545203,15702832
22.9363503,40.6550863,15702832
22.9362874,40.655675,15702832
22.9362091,40.6562222,15702832
22.9362122,40.6567686,15702832
22.9444012,40.6534499,15705854
22.943906,40.6531816,15705854
22.9434415,40.6529266,15705854
22.9429242,40.6526426,15705854
22.942454,40.6523844,15705854
22.9416376,40.6519361,15705854
22.9415399,40.6518824,15705854
22.9407607,40.6514546,15705854
22.9403608,40.651235,15705854
22.9397114,40.6508784,15705854
22.9389824,40.6504781,15705854
22.9383383,40.6501244,15705854
22.9461106,40.656992,15706430
22.9464208,40.6568051,15706430
22.9465839,40.6567074,15706430
22.9466354,40.6566098,15706430
22.9466038,40.6565306,15706430
22.9465795,40.6564655,15706430
22.9465671,40.6564324,15706430
22.9477415,40.6560773,15706430
22.9482334,40.6559286,15706430
22.9469813,40.6550862,15706480
22.9466436,40.6554345,15706480
22.9465183,40.6555637,15706480
22.9464016,40.6556835,15706480
22.9459817,40.6561171,15706480
22.9459041,40.6561971,15706480
22.9435745,40.653531,15706530
22.9440152,40.6538006,15706530
22.9440607,40.6538285,15706530
22.944596,40.654156,15706530
22.944596,40.654156,15706692
22.9445445,40.6542195,15706692
22.9442327,40.6545589,15706692
22.9435769,40.6552445,15706692
22.9434161,40.6554411,15706692
22.944596,40.654156,15706695
22.9450822,40.6543747,15706695
22.9392704,40.6546586,15706837
22.9393502,40.6546034,15706837
22.9395857,40.6543634,15706837
22.9398846,40.6540677,15706837
22.9400234,40.6539286,15706837
22.9401572,40.6537946,15706837
22.9403908,40.6535605,15706837
22.9406471,40.6533035,15706837
22.9408752,40.6530749,15706837
22.9411451,40.6528045,15706837
22.9406471,40.6533035,15706953
22.9412655,40.6536322,15706953
22.9417133,40.6538976,15706953
22.942198,40.654181,15706953
22.9426582,40.6544586,15706953
22.9249029,40.6610979,15726121
22.9248106,40.6612351,15726121
22.9248258,40.6614037,15726121
22.9248843,40.661551,15726121
22.9226786,40.6600141,15726184
22.923595,40.660712,15726184
22.9235954,40.6609673,15726184
22.9342686,40.6650388,15726241
22.9342859,40.6647565,15726241
22.9342899,40.6645842,15726241
22.9343049,40.6641464,15726241
22.9343196,40.663674,15726241
22.9343341,40.6632098,15726241
22.9343243,40.6629962,15726241
22.9342872,40.6629515,15726241
22.9325825,40.6641319,15726279
22.9328633,40.6641244,15726279
22.9338514,40.6641397,15726279
22.9339996,40.664142,15726279
22.9332906,40.6635319,15726290
22.9334847,40.6637423,15726290
22.9338514,40.6641397,15726290
22.9340386,40.6650291,15726308
22.934017,40.6655111,15726308
22.9340021,40.6657419,15726308
22.9339895,40.6659393,15726308
22.9357146,40.664778,15726372
22.9346216,40.6647584,15726372
22.9342859,40.6647565,15726372
22.9325829,40.6645537,15726382
22.9328554,40.6645586,15726382
22.9339835,40.6645787,15726382
22.9342899,40.6645842,15726382
22.9328618,40.6643304,15726423
22.933991,40.6643569,15726423
22.9359679,40.6663813,15726503
22.9356774,40.6659872,15726503
22.9354674,40.6657373,15726503
22.9354072,40.6656621,15726503
22.9353154,40.6655472,15726503
22.9353349,40.665046,15726503
22.9316569,40.6680477,15726520
22.9321111,40.6679815,15726520
22.9326608,40.6678833,15726520
22.934034,40.6672996,15726561
22.9335527,40.6670791,15726561
22.9176001,40.655559,15726834
22.9177835,40.6557301,15726834
22.9180065,40.6559381,15726834
22.9180819,40.6560084,15726834
22.9182357,40.656152,15726834
22.9183181,40.6562288,15726834
22.9185211,40.6564182,15726834
22.9187371,40.6565124,15726834
22.9189719,40.6566148,15726834
22.9190479,40.6566479,15726834
22.9190721,40.6566698,15726834
22.9192062,40.6567912,15726834
22.9192469,40.6568282,15726834
22.9193009,40.6568707,15726834
22.919514,40.65707,15726834
22.9158907,40.6551517,15726848
22.9162416,40.6554988,15726848
22.916791,40.6560486,15726848
22.9092781,40.6597362,15727013
22.9097459,40.6594723,15727013
22.91028,40.659171,15727013
22.9108003,40.6588774,15727013
22.9113138,40.6585877,15727013
22.9118741,40.6582716,15727013
22.9124363,40.6579545,15727013
22.9129784,40.6576732,15727013
22.9135345,40.6573603,15727013
22.9140839,40.6570592,15727013
22.9145912,40.6567387,15727013
22.9149023,40.6565632,15727013
22.9109472,40.6555226,15727110
22.9113577,40.6559342,15727110
22.9135768,40.6556976,15727136
22.913051,40.6560043,15727136
22.9125105,40.6563258,15727136
22.9134603,40.6555539,15727341
22.9135768,40.6556976,15727341
22.9108066,40.6562406,15727427
22.9111065,40.656556,15727427
22.9114468,40.6569139,15727427
22.9117604,40.6572436,15727427
22.9121045,40.6576055,15727427
22.9124363,40.6579545,15727427
22.912758,40.6582971,15727427
22.9130673,40.6586174,15727427
22.9134067,40.6589749,15727427
22.9153689,40.6568904,15727667
22.9150603,40.6565733,15727667
22.914992,40.6565019,15727667
22.9146793,40.6561644,15727667
22.9149766,40.6571343,15727779
22.9147043,40.6568548,15727779
22.9145912,40.6567387,15727779
22.9142602,40.656399,15727779
22.9139005,40.6560298,15727779
22.9135768,40.6556976,15727779
22.9132785,40.6553914,15727779
22.9063621,40.6583017,15727810
22.906634,40.6580979,15727810
22.9068979,40.657956,15727810
22.9071537,40.6578602,15727810
